"STATION","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","datetime"
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","30.10",12,"18","","",NA,NA,79,"BKN:07 1","","29.49","10.00",16,"000",NA,"0",2022-03-10 06:48:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.10",13,"18","0.00","",-0.06,1,81,"BKN:07 1","30.13","29.49","10.00",17,"000",NA,"0",2022-03-10 06:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","30.10",15,"19","","BR:1 ||",NA,NA,84,"BKN:07 1","","29.49","1.75V",18,"170",NA,"3",2022-03-10 06:59:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","30.10",16,"20","","BR:1 ||",NA,NA,85,"OVC:08 1","","29.49","4.00",19,"000",NA,"0",2022-03-10 07:10:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","30.10",20,"22","","BR:1 ||",NA,NA,92,"OVC:08 1","","29.49","1.25",21,"050",NA,"3",2022-03-10 07:27:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","30.11",20,"23","","FZ:8 FG:2 |FG |",NA,NA,88,"OVC:08 1","","29.49","0.50",22,"000",NA,"0",2022-03-10 07:35:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","30.11",21,"23","","BR:1 ||",NA,NA,92,"OVC:08 1","","29.49","2.00",22,"000",NA,"0",2022-03-10 07:45:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.11",20,"23","0.00","BR:1 ||",NA,NA,88,"OVC:08 1","30.14","29.49","2.00V",22,"000",NA,"0",2022-03-10 07:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","30.12",22,"23","","",NA,NA,96,"OVC:08 1","","29.50","8.00",23,"000",NA,"0",2022-03-10 08:02:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","30.11",26,"27","","BR:1 ||",NA,NA,96,"OVC:08 1","","29.49","2.00",27,"000",NA,"0",2022-03-10 08:17:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","30.12",25,"28","","BR:1 ||",NA,NA,88,"SCT:04 1","","29.50","4.00",27,"000",NA,"0",2022-03-10 08:41:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.12",25,"29","0.00","BR:1 ||",NA,NA,85,"SCT:04 1","30.15","29.50","5.00",28,"000",NA,"0",2022-03-10 08:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.12",28,"34","0.00","",-0.02,1,79,"CLR:00","30.14","29.50","10.00",32,"000",NA,"0",2022-03-10 09:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.11",30,"39","0.00","",NA,NA,70,"CLR:00","30.13","29.49","10.00",35,"000",NA,"0",2022-03-10 10:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.10",27,"42","0.00","",NA,NA,55,"CLR:00","30.12","29.49","10.00",36,"170",NA,"6",2022-03-10 11:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.08",26,"45","0.00","",0.04,8,48,"CLR:00","30.10","29.47","10.00",37,"VRB",NA,"3",2022-03-10 12:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.07",22,"47","0.00","",NA,NA,37,"FEW:02 40","30.09","29.46","10.00",37,"270",NA,"9",2022-03-10 13:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.06",23,"47","0.00","",NA,NA,39,"FEW:02 40","30.08","29.44","10.00",38,"210",NA,"8",2022-03-10 14:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.06",19,"47","0.00","",0.02,6,33,"CLR:00","30.08","29.44","10.00",36,"290",NA,"8",2022-03-10 15:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.06",19,"46","0.00","",NA,NA,34,"CLR:00","30.09","29.44","10.00",36,"260",NA,"5",2022-03-10 16:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.06",23,"38","0.00","",NA,NA,55,"CLR:00","30.09","29.44","10.00",32,"000",NA,"0",2022-03-10 17:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.06",24,"36","0.00","",-0.01,1,62,"CLR:00","30.09","29.44","10.00",32,"170",NA,"5",2022-03-10 18:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.08",23,"33","0.00","",NA,NA,66,"CLR:00","30.11","29.47","10.00",29,"000",NA,"0",2022-03-10 19:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.10",24,"32","0.00","",NA,NA,73,"CLR:00","30.12","29.49","10.00",29,"000",NA,"0",2022-03-10 20:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.09",23,"30","0.00","",-0.02,0,75,"CLR:00","30.11","29.47","10.00",28,"000",NA,"0",2022-03-10 21:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.08",22,"28","0.00","",NA,NA,78,"CLR:00","30.11","29.47","10.00",26,"180",NA,"3",2022-03-10 22:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.09",21,"27","0.00","",NA,NA,78,"CLR:00","30.11","29.47","10.00",25,"150",NA,"3",2022-03-10 23:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","SOD  ","",NA,"","","",NA,NA,NA,"","","","",NA,"",NA,"",2022-03-10 23:59:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.11",21,"27","0.00","",-0.02,3,78,"CLR:00","30.13","29.49","10.00",25,"000",NA,"0",2022-03-11 00:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.11",23,"28","0.00","",NA,NA,81,"CLR:00","30.12","29.49","10.00",26,"000",NA,"0",2022-03-11 01:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.09",21,"26","0.00","",NA,NA,81,"CLR:00","30.11","29.47","10.00",24,"000",NA,"0",2022-03-11 02:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.08",20,"24","0.00","",0.03,8,84,"CLR:00","30.10","29.47","10.00",23,"000",NA,"0",2022-03-11 03:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.08",20,"24","0.00","",NA,NA,84,"CLR:00","30.10","29.47","9.00",23,"000",NA,"0",2022-03-11 04:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.09",18,"22","0.00","BR:1 ||",NA,NA,85,"FEW:02 50","30.11","29.47","6.00",21,"000",NA,"0",2022-03-11 05:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.09",20,"24","0.00","",-0.01,3,84,"CLR:00","30.12","29.47","7.00",23,"040",NA,"5",2022-03-11 06:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.10",24,"29","0.00","",NA,NA,82,"SCT:04 60","30.12","29.49","10.00",27,"000",NA,"0",2022-03-11 07:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.11",25,"31","0.00","",NA,NA,79,"OVC:08 60","30.13","29.49","10.00",29,"310",NA,"3",2022-03-11 08:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.10",26,"33","0.00","",-0.01,0,75,"OVC:08 60","30.12","29.49","10.00",30,"000",NA,"0",2022-03-11 09:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.08",26,"36","0.00","",NA,NA,67,"BKN:07 60 OVC:08 75","30.10","29.47","10.00",32,"000",NA,"0",2022-03-11 10:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.03",27,"40","0.00","",NA,NA,60,"SCT:04 65","30.05","29.41","10.00",35,"000",NA,"0",2022-03-11 11:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","30.00",26,"43","0.00","",0.09,8,51,"BKN:07 70","30.02","29.39","10.00",36,"000",NA,"0",2022-03-11 12:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.96",28,"48","0.00","",NA,NA,46,"BKN:07 60","29.98","29.35","10.00",40,"200",NA,"8",2022-03-11 13:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.94",28,"49","0.00","",NA,NA,44,"SCT:04 70","29.96","29.33","10.00",40,"190",NA,"9",2022-03-11 14:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.91",28,"49","0.00","",0.09,6,44,"SCT:04 60","29.92","29.30","10.00",40,"190",23,"18",2022-03-11 15:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.87",29,"48","0.00","",NA,NA,48,"FEW:02 60","29.89","29.26","10.00",40,"170",NA,"6",2022-03-11 16:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.87",28,"38","0.00","",NA,NA,68,"CLR:00","29.89","29.26","10.00",34,"000",NA,"0",2022-03-11 17:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.86",28,"37","0.00","",0.04,6,70,"BKN:07 110","29.89","29.25","10.00",33,"000",NA,"0",2022-03-11 18:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.84",27,"33","0.00","",NA,NA,78,"FEW:02 110","29.87","29.23","10.00",31,"010",NA,"3",2022-03-11 19:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.83",28,"35","0.00","",NA,NA,76,"CLR:00","29.85","29.22","10.00",32,"000",NA,"0",2022-03-11 20:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.82",27,"35","0.00","",0.04,6,72,"CLR:00","29.84","29.21","10.00",32,"000",NA,"0",2022-03-11 21:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.79",26,"42","0.00","",NA,NA,53,"CLR:00","29.80","29.18","10.00",36,"160",NA,"5",2022-03-11 22:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.75",24,"39","0.00","",NA,NA,55,"CLR:00","29.76","29.14","10.00",33,"210",NA,"3",2022-03-11 23:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","SOD  ","",NA,"","","",NA,NA,NA,"","","","",NA,"",NA,"",2022-03-11 23:59:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.71",24,"40","0.00","",0.11,8,53,"CLR:00","29.72","29.10","10.00",34,"160",NA,"7",2022-03-12 00:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.70",27,"39","0.00","",NA,NA,62,"FEW:02 80","29.70","29.09","10.00",34,"180",NA,"7",2022-03-12 01:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.68",30,"39","","",NA,NA,70,"BKN:07 15 BKN:07 80","","29.07","10.00",35,"170",NA,"7",2022-03-12 02:13:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.67",31,"39","","",NA,NA,73,"OVC:08 14","","29.06","10.00",36,"180",NA,"6",2022-03-12 02:26:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.66",33,"41","0.00","",NA,NA,73,"OVC:08 12","29.66","29.05","10.00",38,"170",NA,"10",2022-03-12 02:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.61",34,"39","","",NA,NA,81,"OVC:08 9","","29.00","10.00",37,"000",NA,"0",2022-03-12 03:51:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.61",33,"40","0.00","",0.09,6,77,"OVC:08 9","29.61","29.00","10.00",37,"350",NA,"3",2022-03-12 03:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.56",34,"39","0.00","",NA,NA,82,"OVC:08 8","29.56","28.95","8.00",37,"050",NA,"3",2022-03-12 04:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.52",33,"39","0.00","",NA,NA,79,"OVC:08 6","29.54","28.91","10.00",36,"000",NA,"0",2022-03-12 05:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.51",33,"37","","BR:1 ||",NA,NA,86,"OVC:08 4","","28.90","3.00",35,"030",NA,"3",2022-03-12 06:21:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.50",34,"37","","BR:1 ||",NA,NA,89,"OVC:08 4","","28.90","2.50",36,"040",NA,"3",2022-03-12 06:43:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.49",34,"37","","BR:1 ||",NA,NA,87,"OVC:08 4","","28.88","1.75",36,"030",NA,"5",2022-03-12 06:51:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.49",34,"37","0.00","BR:1 ||",0.12,6,89,"OVC:08 4","29.51","28.88","1.50",36,"040",NA,"5",2022-03-12 06:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.47",34,"37","","BR:1 ||",NA,NA,89,"OVC:08 5","","28.87","2.50",36,"050",NA,"7",2022-03-12 07:13:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.48",34,"38","","BR:1 ||",NA,NA,86,"OVC:08 5","","28.87","4.00",36,"360",NA,"5",2022-03-12 07:24:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.46",34,"37","","BR:1 ||",NA,NA,89,"OVC:08 5","","28.85","1.75",36,"060",NA,"7",2022-03-12 07:38:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.46",34,"37","","RA:02 BR:1 |RA |RA",NA,NA,87,"OVC:08 6","","28.85","2.00",36,"050",NA,"8",2022-03-12 07:51:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.46",34,"37","0.04","RA:02 BR:1 |RA |RA",NA,NA,89,"OVC:08 6","29.47","28.85","2.00",36,"050",NA,"8",2022-03-12 07:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.45",34,"37","0.02","-RA:02 BR:1 |RA |RA",NA,NA,89,"BKN:07 3 OVC:08 7","","28.84","3.00",36,"360",NA,"5",2022-03-12 08:16:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.42",34,"37","0.03","-RA:02 FG:2 |FG RA |RA",NA,NA,89,"OVC:08 3","","28.82","0.50",36,"010",NA,"3",2022-03-12 08:27:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.41",34,"37","","-RA:02 BR:1 |RA |RA",NA,NA,87,"BKN:07 1 OVC:08 5","","28.81","0.75",36,"360",NA,"3",2022-03-12 08:51:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.41",34,"37","0.06","-RA:02 BR:1 |RA |RA",NA,NA,89,"BKN:07 1 OVC:08 5","29.42","28.81","0.75",36,"350",NA,"5",2022-03-12 08:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.40",34,"37","0.01","-RA:02 BR:1 |RA |RA",NA,NA,89,"BKN:07 1 OVC:08 7","","28.79","2.50",36,"350",NA,"6",2022-03-12 09:00:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.39",34,"37","0.03","-RA:02 BR:1 |RA |RA",NA,NA,89,"BKN:07 1 OVC:08 9","","28.79","0.75",36,"350",NA,"7",2022-03-12 09:13:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.37",30,"34","","-SN:03 BR:1 |SN |",NA,NA,87,"BKN:07 3 OVC:08 7","","28.77","0.75",32,"350",NA,"5",2022-03-12 09:51:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.37",31,"34","0.09","-SN:03 BR:1 |SN |",0.09,6,89,"BKN:07 3 OVC:08 7","29.38","28.77","0.75",33,"010",NA,"3",2022-03-12 09:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.37",31,"34","T","-SN:03 BR:1 |SN |",NA,NA,89,"OVC:08 1","","28.77","1.00",33,"000",NA,"0",2022-03-12 09:56:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.36",32,"34","0.02","-SN:03 BR:1 |SN |",NA,NA,92,"OVC:08 1","","28.76","0.75",33,"000",NA,"0",2022-03-12 10:05:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.34",30,"34","0.09","SN:03 FG:2 |FG SN |",NA,NA,87,"OVC:08 1","","28.74","0.25",32,"360",NA,"6",2022-03-12 10:49:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.34",31,"34","0.11","SN:03 FG:2 |FG SN |",NA,NA,89,"OVC:08 1","29.35","28.74","0.25",33,"350",NA,"6",2022-03-12 10:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.30",30,"33","0.05","SN:03 FG:2 |FG SN |",NA,NA,89,"VV:09 2","","28.70","0.50",32,"330",22,"14",2022-03-12 11:16:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.32",29,"33","0.07","-SN:03 BR:1 |SN |",NA,NA,85,"BKN:07 4 OVC:08 9","29.34","28.72","0.75",31,"350",NA,"6",2022-03-12 11:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.32",30,"33","T","SN:03 FG:2 |FG SN |",NA,NA,89,"SCT:04 4 OVC:08 9","","28.72","0.50",32,"330",NA,"5",2022-03-12 12:03:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.30",30,"33","0.02","SN:03 FG:2 |FG SN |",NA,NA,89,"BKN:07 2 OVC:08 7","","28.70","0.50",32,"350",NA,"3",2022-03-12 12:18:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.28",30,"33","0.04","SN:03 FG:2 |FG SN |",NA,NA,89,"OVC:08 2","","28.68","0.25",32,"320",NA,"7",2022-03-12 12:28:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.25",28,"32","0.08","SN:03 FG:2 |FG SN |",0.09,8,85,"VV:09 3","29.27","28.65","0.25",30,"350",24,"13",2022-03-12 12:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.25",27,"32","0.02","SN:03 s |SN s |s",NA,NA,82,"VV:09 5","","28.65","0.50s",30,"340",NA,"13",2022-03-12 13:08:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.21",25,"30","0.03","-SN:03 |SN |",NA,NA,80,"SCT:04 9 BKN:07 15 OVC:08 25","","28.61","0.75",28,"350",30,"20",2022-03-12 13:48:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.21",23,"30","0.03","-SN:03 |SN |",NA,NA,75,"SCT:04 9 BKN:07 13 OVC:08 46","","28.61","1.00",28,"350",30,"18",2022-03-12 13:50:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.21",23,"30","","-SN:03 |SN |",NA,NA,75,"SCT:04 9 BKN:07 16 OVC:08 46","","28.61","1.25",28,"350",30,"15",2022-03-12 13:51:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.20",24,"30","0.02","-SN:03 |SN |",NA,NA,79,"SCT:04 9 BKN:07 16 OVC:08 46","29.22","28.60","1.50",28,"360",30,"15",2022-03-12 13:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.21",24,"30","T","-SN:03 |SN |",NA,NA,79,"SCT:04 9 BKN:07 16 OVC:08 46","","28.61","3.00",28,"340",22,"11",2022-03-12 13:59:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.20",23,"30","T","",NA,NA,75,"FEW:02 18 SCT:04 25 OVC:08 47","","28.60","7.00",28,"350",24,"14",2022-03-12 14:11:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.22",20,"28","T","-SN:03 |SN |",NA,NA,72,"OVC:08 55","29.23","28.62","",25,"330",29,"11",2022-03-12 14:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.22",20,"28","T","-SN:03 |SN |",NA,NA,72,"OVC:08 50","","28.62","3.00",25,"320",25,"14",2022-03-12 15:02:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.20",20,"27","T","-SN:03 |SN |",NA,NA,75,"FEW:02 17 SCT:04 21 OVC:08 50","","28.60","2.00",25,"340",23,"10",2022-03-12 15:31:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.19",19,"27","T","-SN:03 |SN |",NA,NA,72,"SCT:04 18 BKN:07 23 OVC:08 50","","28.59","2.00",24,"350",20,"11",2022-03-12 15:39:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.20",19,"27","T","-SN:03 |SN |",NA,NA,72,"FEW:02 19 SCT:04 23 OVC:08 55","","28.60","4.00",24,"340",21,"14",2022-03-12 15:46:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.21",19,"27","","-SN:03 |SN |",NA,NA,74,"SCT:04 20 BKN:07 25 OVC:08 55","","28.61","4.00",24,"330",21,"9",2022-03-12 15:51:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.21",19,"27","0.01","-SN:03 |SN |",0.04,6,72,"SCT:04 18 BKN:07 25 OVC:08 55","29.23","28.61","4.00",24,"330",21,"9",2022-03-12 15:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.22",19,"26","T","-SN:03 |SN |",NA,NA,75,"BKN:07 19 OVC:08 24","","28.62","1.00",24,"330",NA,"8",2022-03-12 16:23:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.21",19,"26","T","-SN:03 |SN |",NA,NA,75,"BKN:07 13 OVC:08 20","","28.61","1.00",24,"340",NA,"9",2022-03-12 16:38:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.22",19,"25","T","-SN:03 |SN |",NA,NA,78,"VV:09 10","29.24","28.62","1.00",23,"330",24,"13",2022-03-12 16:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.23",19,"25","T","-SN:03 |SN |",NA,NA,78,"VV:09 9","","28.63","1.00",23,"330",NA,"9",2022-03-12 17:00:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.23",20,"25","0.01","SN:03 s |SN s |s",NA,NA,81,"BKN:07 6 OVC:08 10","","28.63","0.50s",23,"VRB",25,"18",2022-03-12 17:27:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.25",18,"24","0.01","SN:03 s |SN s |s",NA,NA,77,"FEW:02 6 BKN:07 12 OVC:08 48","","28.65","0.50s",22,"320",23,"15",2022-03-12 17:38:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.26",16,"25","0.01","-SN:03 |SN |",NA,NA,69,"SCT:04 12 BKN:07 22 OVC:08 48","","28.66","3.00",22,"310",25,"9",2022-03-12 17:49:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.26",16,"24","0.01","-SN:03 |SN |",NA,NA,71,"SCT:04 12 BKN:07 22 OVC:08 41","29.28","28.66","3.00",22,"310",23,"10",2022-03-12 17:50:00
